-56,-22,34
-64,-28,29
-91,-35,23
-85,-41,25
-75,-51,22
-45,-50,21
-30,-49,26
-27,-47,24
-22,-46,19
-13,-44,23
-22,-39,20
-22,-33,26
-23,-33,26
-30,-34,21
-31,-35,22
-39,-38,23
-39,-40,21
-36,-43,21
-36,-51,16
-39,-52,14
-39,-53,16
-37,-52,15
-30,-49,23
-30,-49,24
-31,-49,20
-34,-50,22
-35,-50,24
-28,-48,24
-11,-47,41
-20,-49,39
-28,-52,31
-24,-59,30
-22,-58,32
-33,-60,35
-30,-61,32
-29,-63,10
-44,-57,10
-41,-52,15
-43,-51,9
-41,-46,4
-33,-43,14
-36,-47,13
-36,-48,13
-41,-42,16
-44,-39,7
-49,-24,-4
-29,-18,-7
-15,-33,-6
-7,-46,7
-2,-41,31
-22,-58,51
-37,-43,53
-47,-46,49
-50,-42,43
-64,-39,37
-58,-38,50
-46,-31,57
-46,-35,53
-37,-30,44
-58,-24,41
-57,-25,47
-41,-26,52
-37,-30,50
-39,-35,45
-55,-33,15
-57,-33,11
-51,-39,19
-42,-39,18
-42,-39,22
-41,-39,35
-39,-37,34
-41,-37,21
-51,-32,17
-51,-34,17
-36,-37,20
-30,-34,24
-27,-33,26
-23,-34,25
-23,-40,-4
-54,-35,-19
-78,-33,-21
-75,-37,-10
-69,-31,9
-69,-29,6
-83,-34,14
-80,-29,22
-55,-24,31
-46,-19,52
-39,-19,52
-51,-15,48
-52,-20,37
-48,-23,28
-54,-27,23
-54,-28,22
-51,-29,24
-51,-31,24
-51,-34,12
-51,-33,15
-46,-36,15
-45,-36,16
-53,-34,23
-63,-35,19
-53,-37,17
-39,-37,17
-57,-33,15
-57,-36,14
-57,-35,13
-45,-35,17
-34,-35,23
-48,-31,21
-38,-34,19
-47,-32,15
-68,-26,28
-58,-26,38
-51,-28,26
-59,-21,37
-50,-25,39
-62,-27,27
-53,-30,31
-54,-30,29
-52,-29,25
-52,-29,32
-53,-31,28
-54,-28,29
-58,-28,27
-50,-30,31
-43,-31,28
-48,-27,13
-50,-28,30
-43,-29,28
-53,-29,18
-50,-29,26
-57,-27,23
-54,-30,23
-51,-32,25
-44,-33,22
-49,-34,19
-52,-37,16
-55,-37,14
-53,-37,15
-53,-35,15
-52,-34,19
-54,-31,20
-54,-30,22
-52,-30,22
-52,-30,23
-51,-31,23
-50,-32,22
-53,-33,21
-53,-33,22
-53,-33,22
-52,-33,20
-52,-34,19
-54,-32,19
-55,-31,20
-56,-29,19
-56,-28,21
-55,-28,22
-55,-27,22
-55,-27,22
-56,-27,22
-55,-28,23
-55,-28,22
-52,-28,21
-54,-28,21
-54,-29,22
-53,-29,21
-54,-29,21
-54,-28,21
-54,-29,21
-55,-28,21
-55,-28,21
-56,-28,21
-54,-28,21
-54,-28,22
-53,-28,23
-55,-27,22
-54,-27,22
-54,-28,22
-54,-28,20
-55,-27,21
-55,-28,21
-55,-28,21
-54,-28,22
-55,-28,22
-54,-29,22
-54,-28,22
-54,-28,22
-54,-28,21
-54,-28,22
-54,-28,22
-54,-28,21
-54,-28,21
-54,-28,22
-53,-28,23
-54,-28,22
-54,-29,23
-54,-29,23
-53,-29,22
-54,-29,21
-54,-29,22
-54,-29,21
-53,-29,21
-54,-29,21
-55,-28,22
-55,-29,22
-54,-29,22
-53,-29,22
-53,-29,22
-53,-29,22
-54,-29,21
-55,-29,21
-54,-29,21
-54,-29,21
-54,-29,22
-54,-29,22
-54,-28,22
-54,-29,21
-54,-29,21
-54,-30,20
-52,-30,20
-52,-30,19
-55,-29,20
-56,-28,21
-55,-29,21
-55,-28,21
-55,-28,21
-55,-27,21
-54,-28,21
-54,-28,21
-55,-28,21
-56,-27,21
-55,-27,21
-56,-27,21
-54,-27,22
-52,-29,21
-52,-30,20
-53,-31,19
-55,-30,18
-55,-30,18
-55,-29,18
-55,-30,18
-55,-29,19
-56,-28,20
-56,-27,21
-55,-27,21
-55,-28,21
-56,-27,21
-57,-27,20
-57,-27,20
-56,-27,20
-56,-27,21
-55,-26,21
-54,-26,21
-54,-27,21
-54,-28,21
-55,-29,19
-56,-28,19
-56,-28,19
-55,-28,19
-53,-29,20
-53,-29,20
-52,-30,20
-54,-30,19
-55,-30,19
-57,-28,18
-58,-28,19
-57,-28,19
-56,-27,20
-56,-27,20
-54,-27,21
-54,-27,21
-54,-27,20
-56,-26,20
-56,-25,20
-56,-25,20
-54,-27,20
-54,-28,20
-56,-27,20
-55,-28,20
-56,-29,19
-59,-27,20
-59,-27,19
-57,-25,20
-53,-27,20
-52,-27,20
-53,-28,19
-53,-29,19
-54,-29,19
-56,-29,19
-57,-28,19
-57,-29,20
-56,-28,20
-55,-28,20
-55,-28,20
-55,-28,20
-55,-29,19
-55,-29,19
-55,-28,19
-56,-28,20
-55,-27,21
-55,-27,19
-55,-27,21
-53,-27,22
-54,-28,21
-55,-27,20
-54,-29,19
-55,-29,19
-55,-30,20
-56,-28,20
-56,-28,22
-55,-27,22
-55,-28,20
-54,-27,19
-54,-28,20
-54,-29,20
-56,-29,20
-57,-28,20
-58,-27,22
-56,-30,26
-55,-31,27
-57,-35,26
-64,-42,25
-69,-44,24
-74,-43,17
-66,-40,18
-63,-37,18
-51,-35,7
-48,-30,7
-41,-26,11
-27,-27,11
-30,-25,15
-28,-35,20
-29,-43,21
-33,-52,26
-40,-54,25
-33,-51,31
-25,-49,31
-23,-49,30
-27,-44,26
-35,-49,23
-46,-52,17
-39,-51,18
-31,-50,21
-28,-51,28
-37,-52,26
-40,-52,25
-40,-51,26
-43,-47,22
-41,-46,18
-31,-47,20
-24,-48,22
-33,-49,22
-30,-50,31
-29,-51,32
-33,-52,31
-34,-51,29
-26,-50,28
-28,-50,29
-26,-49,30
-22,-51,30
-24,-51,31
-31,-52,29
-29,-53,26
-28,-54,26
-26,-53,27
-27,-52,26
-25,-49,29
-19,-49,35
-21,-52,31
-26,-53,28
-26,-51,32
-28,-53,31
-25,-52,28
-22,-52,28
-21,-51,27
-19,-52,33
-22,-51,33
-30,-52,28
-29,-51,26
-23,-50,32
-27,-52,31
-28,-51,30
-20,-51,32
-20,-51,33
-22,-53,35
-29,-54,30
-29,-54,28
-21,-52,26
-20,-49,27
-20,-49,30
-18,-50,27
-19,-51,29
-19,-51,34
-22,-52,27
-18,-54,29
-23,-56,31
-24,-56,30
-23,-55,27
-22,-57,24
-21,-56,24
-21,-56,21
-21,-56,19
-21,-57,18
-20,-59,19
-21,-58,18
-24,-58,20
-24,-57,20
-22,-57,20
-23,-57,18
-23,-57,16
-23,-59,16
-23,-59,17
-23,-60,18
-24,-60,17
-25,-60,15
-24,-60,15
-25,-57,17
-24,-56,15
-23,-53,16
-22,-52,17
-25,-51,18
-27,-51,19
-23,-54,14
-23,-62,0
-38,-61,3
-45,-59,-1
-46,-68,-11
-56,-68,-1
-57,-67,19
-50,-64,18
-63,-46,27
-48,-29,40
-37,-24,42
-18,-14,51
-17,-15,43
-26,-12,41
-19,-15,49
-15,-27,47
-19,-31,49
-23,-33,48
-28,-34,47
-25,-35,48
-20,-37,52
-27,-37,52
-34,-40,40
-29,-43,45
-21,-41,52
-20,-38,52
-13,-39,51
-19,-40,46
-18,-38,46
-16,-39,48
-23,-38,43
-24,-34,43
-20,-38,48
-25,-37,46
-27,-34,46
-27,-35,46
-25,-35,47
-25,-30,44
-28,-28,41
-27,-29,36
-25,-31,34
-23,-27,34
-19,-31,38
-21,-36,38
-37,-20,35
-31,-30,34
-45,-27,41
-63,-14,37
-63,-21,27
-70,-9,37
-72,-12,42
-78,-10,27
-67,-12,18
-60,-4,22
-66,-4,25
-66,-4,22
-63,-5,20
-59,-4,23
-57,-3,24
-61,-4,25
-60,-2,33
-54,0,36
-56,-1,27
-60,-9,19
-58,-9,16
-54,-7,19
-54,-7,20
-66,-6,20
-63,-7,24
-64,-7,16
-69,-17,4
-68,-16,5
-65,-14,12
-60,-13,16
-60,-10,16
-61,-13,11
-57,-12,11
-60,-10,11
-73,-15,8
-69,-16,10
-65,-15,9
-64,-14,5
-63,-11,5
-64,-9,4
-62,-8,6
-66,-9,4
-64,-11,5
-62,-11,6
-65,-11,6
-65,-10,5
-61,-9,5
-66,-9,3
-65,-10,5
-62,-10,4
-61,-11,4
-63,-11,8
-65,-11,2
-64,-13,2
-65,-12,5
-69,-11,1
-69,-14,4
-68,-14,7
-68,-13,3
-51,-13,2
-63,-14,2
-70,-12,2
-56,-10,8
-58,-11,7
-66,-14,4
-63,-14,11
-69,-13,10
-66,-11,4
-62,-10,5
-61,-11,9
-67,-14,5
-67,-13,2
-58,-13,6
-57,-13,7
-71,-14,9
-68,-14,11
-64,-8,16
-63,-10,9
-72,-13,8
-71,-13,8
-57,-13,17
-57,-15,16
-65,-14,9
-60,-17,7
-54,-21,7
-48,-18,11
-51,-17,11
-55,-18,10
-60,-11,23
-65,-11,24
-69,-13,17
-67,-13,15
-66,-14,11
-71,-13,9
-67,-15,7
-62,-15,9
-66,-12,10
-63,-10,11
-61,-13,8
-60,-13,12
-64,-14,9
-62,-11,8
-59,-11,9
-69,-9,8
-69,-9,6
-63,-14,6
-65,-14,8
-65,-13,7
-57,-11,4
-60,-12,5
-68,-11,6
-67,-12,4
-64,-11,5
-62,-12,6
-64,-11,7
-61,-13,7
-63,-13,2
-66,-16,4
-75,-17,4
-71,-10,4
-62,-2,6
-55,-7,5
-54,-10,9
-51,-14,8
-64,-18,14
-79,-17,10
-69,-13,10
-74,-11,10
-60,-8,0
-61,-6,12
-68,-5,13
-62,-11,2
-61,-9,9
-63,-9,12
-72,-13,11
-67,-12,11
-56,-12,10
-56,-10,11
-63,-9,11
-57,-10,5
-59,-11,7
-66,-9,12
-69,-10,8
-64,-11,9
-71,-10,15
-77,-12,16
-62,-11,6
-52,-6,9
-53,-6,14
-60,-12,9
-65,-14,9
-70,-14,14
-61,-15,9
-58,-15,13
-74,-9,13
-78,-7,11
-64,-10,9
-62,-13,5
-71,-14,-1
-70,-11,10
-59,-10,14
-43,-22,10
-45,-26,15
-49,-26,13
-60,-22,12
-65,-16,10
-72,-14,9
-77,-10,16
-77,-10,17
-64,-12,13
-52,-17,3
-48,-20,2
-49,-26,6
-52,-29,9
-60,-28,10
-62,-27,17
-62,-25,19
-66,-20,13
-65,-19,13
-64,-18,16
-62,-18,12
-59,-19,11
-56,-19,12
-57,-20,14
-55,-19,13
-51,-16,12
-51,-16,15
-67,-17,19
-71,-18,18
-63,-21,17
-62,-20,21
-67,-18,19
-68,-12,23
-50,-5,39
-49,-7,38
-57,-5,33
-58,-4,28
-31,-15,21
-33,-19,17
-48,-16,22
-41,-7,27
-13,-5,40
4,-5,60
-31,6,59
-38,0,49
-35,2,37
-41,4,45
-21,15,84
-29,33,121
-35,27,107
-23,23,56
-9,16,51
-10,14,56
-23,8,55
-32,7,53
-35,13,59
-27,17,60
-28,18,59
-30,16,56
-29,13,56
-29,9,54
-31,6,51
-32,6,52
-30,11,56
-29,12,57
-29,12,54
-30,10,54
-31,9,55
-32,9,55
-33,9,54
-31,9,53
-31,10,55
-31,10,56
-32,9,54
-31,9,53
-31,9,54
-31,9,55
-32,9,55
-31,10,55
-31,9,54
-31,9,55
-32,9,55
-32,10,55
-31,10,55
-31,9,54
-31,9,55
-31,9,55
-31,9,55
-31,9,54
-31,10,54
-31,10,54
-31,9,55
-31,9,54
-31,9,55
-31,9,54
-31,9,54
-31,10,54
-31,10,54
-31,9,54
-31,9,55
-31,9,55
-32,9,55
-31,10,54
-31,10,54
-31,9,54
-31,9,54
-31,10,55
-31,10,54
-31,10,55
-31,10,55
-31,10,54
-31,9,54
-31,10,54
-31,10,54
-31,9,54
-31,9,55
-32,10,55
-31,9,54
-31,9,54
-31,10,54
-31,10,55
-31,9,54
-31,9,55
-31,10,54
-31,10,55
-31,10,55
-31,9,54
-31,9,54
-32,9,54
-31,10,54
-31,9,55
-31,9,55
-31,10,54
-31,10,54
-31,10,54
-31,9,54
-31,10,54
-31,10,55
-31,10,54
-31,10,54
-31,9,54
-32,9,54
-32,10,54
-31,10,54
-31,10,54
-32,10,54
-31,10,54
-31,9,54
-32,10,55
-32,10,55
-31,9,54
-31,9,54
-31,9,54
-31,10,55
-31,10,54
-31,10,55
-31,10,55
-31,10,54
-31,9,54
-31,9,54
-32,10,55
-31,10,54
-31,10,55
-31,10,54
-31,10,54
-31,9,54
-31,10,54
-31,9,54
-31,10,54
-31,10,54
-32,10,54
-31,9,54
-31,10,55
-32,10,55
-32,10,54
-31,9,54
-32,9,54
-31,9,54
-32,10,54
-32,10,54
-31,9,54
-32,10,54
-32,10,54
-31,10,54
-31,10,54
-32,10,54
-32,9,54
-32,9,54
-31,9,54
-32,10,54
-31,10,54
-31,10,55
-31,10,54
-32,9,54
-31,9,54
-31,9,54
-32,10,55
-32,10,55
-31,9,54
-31,10,54
-31,10,54
-32,10,55
-32,10,54
-31,9,54
-32,9,55
-31,9,54
-31,10,54
-31,10,54
-31,10,55
-31,10,55
-31,10,54
-31,9,54
-31,10,54
-31,10,54
-31,10,54
-31,9,55
-31,10,54
-32,10,54
-32,10,55
-31,9,54
-31,9,54
-32,9,55
-31,10,54
-31,9,54
-31,9,54
-31,10,54
-31,10,54
-31,10,54
-31,10,54
-31,10,54
-31,10,54
-31,9,54
-31,9,54
-31,10,54
-31,10,54
-31,10,55
-31,10,55
-31,10,54
-31,10,54
-31,10,54
-31,9,55
-31,9,54
-31,10,54
-31,10,54
-32,10,55
-31,10,54
-31,10,54
-31,10,54
-31,10,54
-31,10,55
-31,10,54
-31,10,54
-32,10,54
-31,10,55
-31,10,54
-32,10,54
-31,10,54
-31,10,54
-31,10,54
-31,10,54
-31,10,54
-31,10,55
-31,10,54
-31,10,54
-31,10,54
-31,10,55
-31,9,55
-31,10,54
-31,10,54
-31,10,54
-31,10,54
-31,10,55
-31,9,55
-31,10,54
-31,9,54
-32,10,55
-31,10,54
-31,9,54
-31,10,54
-31,9,54
-31,10,55
-31,10,54
-31,10,54
-32,9,54
-32,9,54
-31,9,54
-31,10,55
-31,10,55
-31,10,54
-31,10,54
-31,10,55
-31,10,54
-31,10,54
-31,10,54
-32,9,54
-32,9,54
-31,10,54
-32,9,54
-31,9,54
-31,10,55
-31,10,54
-31,10,54
-31,10,54
-31,10,54
-32,10,55
-32,10,54
-31,9,54
-31,9,54
-31,9,54
-32,9,55
-31,9,54
-31,10,54
-31,10,54
-31,10,54
-31,10,54
-31,10,54
-31,9,54
-32,9,55
-32,9,54
-32,9,54
-32,10,54
-31,10,55
-31,10,54
-31,10,55
-31,9,55
-31,9,54
-31,10,54
-31,10,54
-31,10,54
-31,9,54
-31,9,54
-32,10,55
-31,10,54
-31,10,54
-31,9,54
-31,9,54
-32,10,55
-31,10,55
-31,10,54
-31,9,54
-31,9,55
-31,9,54
-32,10,55
-32,10,54
-31,9,55
-32,9,55
-32,9,55
-32,10,55
-32,11,55
-31,11,55
-30,12,54
-30,12,54
-29,11,54
-30,12,54
-30,13,54
-30,13,54
-30,12,54
-30,12,55
-31,12,54
-31,12,54
-31,12,54
-31,12,54
-31,12,54
-30,12,54
-31,11,54
-31,11,54
-31,12,54
-31,13,54
-30,13,55
-30,13,54
-30,13,54
-30,13,54
-31,13,54
-31,12,54
-30,12,54
-31,12,54
-31,13,54
-31,13,54
-32,14,55
-31,15,58
-28,16,56
-32,16,53
-34,17,53
-34,18,53
-34,19,53
-32,18,50
-30,17,48
-30,17,48
-32,16,48
-31,18,49
-31,20,50
-29,23,52
-26,23,51
-27,23,52
-28,22,53
-33,20,50
-32,19,50
-31,20,51
-31,20,50
-32,20,51
-31,20,53
-32,21,52
-32,21,52
-32,20,52
-32,20,52
-31,19,51
-32,19,50
-32,19,50
-31,19,52
-33,20,51
-32,20,51
-31,19,52
-32,19,51
-34,19,50
-33,19,51
-34,19,50
-34,17,48
-35,17,49
-35,16,51
-34,15,51
-34,14,51
-35,13,52
-35,12,51
-35,9,51
-35,8,54
-36,8,55
-37,8,54
-36,8,52
-36,8,51
-37,7,51
-36,7,52
-36,8,52
-36,8,52
-36,7,52
-36,8,52
-36,8,52
-35,9,52
-35,9,52
-35,9,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,9,52
-36,9,52
-35,9,52
-35,8,52
-36,9,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-36,9,52
-36,9,52
-36,9,52
-36,9,52
-35,9,52
-35,9,51
-35,9,52
-35,9,52
-36,9,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-36,9,52
-36,9,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-36,9,52
-36,9,52
-36,9,52
-35,9,52
-35,9,52
-36,9,52
-36,9,52
-35,9,52
-35,9,52
-35,9,52
-36,9,52
-36,9,52
-35,9,52
-36,9,52
-36,9,52
-35,9,52
-35,9,52
-36,9,52
-35,9,52
-36,9,52
-36,9,52
-35,9,52
-35,9,52
-36,9,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-36,9,52
-36,8,51
-36,9,52
-36,8,52
-36,8,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-36,9,52
-36,8,52
-36,8,52
-36,8,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-36,9,52
-36,8,53
-36,9,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-36,9,52
-36,9,52
-36,9,52
-35,9,52
-35,9,52
-35,9,52
-36,9,52
-36,9,52
-36,9,52
-36,8,53
-35,8,53
-36,9,52
-35,9,51
-35,9,51
-36,8,52
-36,8,52
-36,8,52
-36,9,52
-36,9,52
-35,9,52
-35,9,52
-35,9,51
-36,9,52
-36,9,52
-36,8,52
-36,8,52
-36,9,52
-35,9,52
-35,9,52
-35,9,52
-36,9,52
-35,9,52
-36,9,52
-36,9,52
-36,9,52
-36,9,52
-35,9,52
-36,9,52
-36,9,52
-36,9,52
-36,9,52
-36,9,52
-36,9,52
-36,9,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-36,9,52
-35,9,51
-36,9,52
-36,9,52
-36,9,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-36,9,52
-36,9,52
-36,9,52
-36,9,52
-35,9,52
-36,9,52
-36,8,52
-36,8,52
-35,9,52
-35,9,52
-36,9,52
-35,9,52
-35,9,52
-36,9,52
-36,9,52
-36,8,52
-35,8,52
-36,8,52
-35,9,52
-36,9,52
-36,9,52
-35,9,52
-35,9,52
-36,9,52
-36,8,52
-36,8,52
-36,8,52
-36,9,52
-36,9,52
-35,9,52
-35,9,52
-35,9,52
-36,8,52
-36,8,52
-36,8,52
-35,9,52
-36,9,52
-36,9,52
-35,9,52
-35,9,53
-35,9,52
-35,9,52
-36,9,52
-36,9,52
-36,9,52
-35,8,52
-35,8,52
-35,9,52
-35,9,52
-36,9,52
-35,9,52
-35,9,52
-36,9,52
-36,9,52
-36,8,52
-36,8,52
-36,8,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-35,9,52
-35,9,52
-35,9,52
-35,9,52
-35,8,52
-35,9,52
-36,9,52
-35,9,52
-35,9,52
-36,8,52
-36,8,52
-35,8,52
-36,9,52
-35,9,52
-35,9,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-35,9,52
-36,9,52
-36,9,52
-36,9,52
-36,9,52
-36,9,52
-36,8,52
-36,8,52
-36,9,52
-35,9,52
-35,9,52
-36,9,52
-36,9,52
-36,9,52
-36,9,52
-35,9,52
-36,8,52
-36,9,52
-36,9,52
-36,9,52
-36,9,52
-35,8,52
-36,9,52
-36,9,52
-36,9,52
-36,9,52
-35,9,52
-36,8,52
-36,9,52
-36,8,52
-36,9,52
-36,8,52
-35,9,52
-36,9,52
-35,9,52
-36,9,52
-36,9,52
-36,9,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,9,52
-35,9,52
-35,9,52
-36,9,52
-36,8,52
-36,8,52
-36,8,52
-36,9,52
-35,8,52
-36,9,52
-35,8,52
-35,8,52
-35,9,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-35,9,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,53
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,53
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,53
-35,8,53
-35,8,52
-35,8,51
-36,8,52
-36,8,53
-36,8,53
-35,8,52
-35,8,52
-35,9,52
-35,9,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,53
-35,8,52
-35,8,52
-35,8,52
-36,8,53
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,53
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-36,9,52
-36,8,53
-35,8,52
-35,8,52
-36,8,52
-35,9,52
-36,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-35,9,52
-35,8,52
-36,8,52
-36,8,52
-35,8,53
-35,8,52
-35,8,52
-35,8,52
-36,8,51
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,53
-35,9,52
-35,9,52
-35,8,52
-36,8,53
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-35,9,52
-35,8,52
-36,8,53
-36,8,53
-35,8,52
-35,8,52
-35,8,52
-35,8,53
-35,8,52
-35,9,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-36,8,52
-36,8,53
-35,8,53
-35,9,52
-35,9,51
-35,9,52
-36,8,53
-35,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-35,9,52
-35,9,52
-35,9,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-36,8,53
-35,8,52
-35,8,52
-35,9,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-35,9,52
-35,8,52
-35,8,52
-35,8,53
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,9,52
-35,8,52
-35,9,53
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,53
-35,8,52
-35,8,52
-35,8,52
-35,9,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,9,52
-35,9,52
-35,8,53
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,9,52
-35,9,52
-35,9,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,53
-35,8,52
-35,8,52
-35,9,52
-35,8,52
-35,8,52
-36,8,52
-36,8,53
-36,8,53
-35,8,52
-35,8,52
-35,9,52
-35,9,53
-35,9,53
-35,8,52
-35,9,52
-36,8,52
-36,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,53
-35,9,52
-35,9,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-35,9,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,53
-35,8,52
-35,9,52
-35,9,52
-35,8,53
-35,8,53
-36,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-35,8,52
-35,8,52
-35,9,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,53
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,9,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,52
-36,8,52
-35,8,52
-35,9,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-35,8,52
-36,8,52
-36,8,53
-35,8,52
